Codice Scuola;Classe;Sezione;Disciplina;Titolo;Autori;Editore;ISBN;Volume;Prezzo;Nuova Adozione;Da Acquistare;Consigliato
CZPS02000R;5;E;FILOSOFIA;LA FILOSOFIA E L'ESISTENZA 3 (MODALITà DIGITALE C);NICOLA ABBAGNANO - GIOVANNI FORNERO ;PARAVIA;9788839539014;3;;No;Sì;No
CZPS02000R;5;E;DISEGNO;GEOMETRIE DEL BELLO VOL.B;FORMISANI FRANCO  ;LOESCHER EDITORE;9788858324516;2;;No;No;No
CZPS02000R;5;E;SCIENZE MOTORIE E SPORTIVE;ENERGIA PURA - FIT FOR SCHOOL;RAMPA ALBERTO - SALVETTI MARIA CRISTINA ;JUVENILIA;9788874856268;U;;No;No;No
CZPS02000R;5;E;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;VITA DAVANTI A NOI (LA);SOLINAS LUIGI  ;SEI;9788805077212;U;;No;No;No
CZPS02000R;5;F;LINGUA E LETTERATURA ITALIANA;IMPARARE DAI CLASSICI A PROGETTARE IL FUTURO EDIZIONE BIANCA 3A;GUIDO BALDI - ROBERTO FAVATà - SILVIA GIUSSO;PARAVIA;9788839563408;3;;No;No;Sì
CZPS02000R;5;F;LINGUA E LETTERATURA ITALIANA;IMPARARE DAI CLASSICI A PROGETTARE IL FUTURO EDIZIONE BIANCA 3B;GUIDO BALDI - ROBERTO FAVATà - SILVIA GIUSSO;PARAVIA;9788839563422;3;;No;Sì;No
CZPS02000R;5;F;LINGUA E LETTERATURA ITALIANA;IMPARARE DAI CLASSICI A PROGETTARE IL FUTURO EDIZIONE BIANCA 3C (MODALITÀ DIG;GUIDO BALDI - ROBERTO FAVATà - SILVIA GIUSSO;PARAVIA;9788839563453;3;;No;Sì;No
CZPS02000R;5;F;LINGUA E LETTERATURA ITALIANA;DIVINA COMMEDIA (LA);ALIGHIERI DANTE  ;CLIO;9788884961419;U;;No;No;No
CZPS02000R;5;F;LINGUA LATINA;DE TE FABULA NARRATUR 3;GIOVANNA GARBARINO - MASSIMO MANCA - LORENZA PASQUARIELLO;PARAVIA;9788839532473;3;;No;Sì;No
CZPS02000R;5;F;LINGUA INGLESE;NEW IDENTITY B2;AA VV  ;OXFORD UNIVERSITY PRESS;9780194130646;U;;No;No;No
CZPS02000R;5;F;LINGUA INGLESE;COMPACT PERFORMER SHAPING IDEAS - VOL. U (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON MARGARET;ZANICHELLI EDITORE;9788808917034;U;;No;No;No
CZPS02000R;5;F;STORIA;DIALOGHI FRA STORIA E FUTURO;BRANCATI - PAGLIARANI ;LA NUOVA ITALIA EDITRICE;9788830219397;3;;No;Sì;No
CZPS02000R;5;F;MATEMATICA;MANUALE BLU 2.0 DI MATEMATICA 3ED. - VOL. 5 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA;ZANICHELLI EDITORE;9788808598301;3;;No;Sì;No
CZPS02000R;5;F;FISICA;NUOVO AMALDI PER I LICEI SCIENTIFICI.BLU (IL) 3ED. - VOL. 3 (LDM);AMALDI UGO  ;ZANICHELLI EDITORE;9788808914057;3;;No;Sì;No
CZPS02000R;5;F;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);CARBONIO, GLI ENZIMI, IL DNA 2ED. (IL). ORGANICA 2.0 S (LDM);SADAVA DAVID - HILLIS DAVID M - HELLER GRAIG E ALTRI;ZANICHELLI EDITORE;9788808862129;U;;No;Sì;No
CZPS02000R;5;F;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);SISTEMA TERRA LINEA BLU;CRIPPA MASSIMO - FIORANI MARCO ;A. MONDADORI SCUOLA;9788824765206;U;;No;No;No
CZPS02000R;5;F;STORIA DELL'ARTE;ITINERARIO NELL'ARTE 4A EDIZIONE VERSIONE ARANCIONE - VOL. 5 CON MUSEO (LDM);CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ;ZANICHELLI EDITORE;9788808206817;5;;No;Sì;No
CZPS02000R;5;F;FILOSOFIA;LA FILOSOFIA E L'ESISTENZA 3 (MODALITà DIGITALE C);NICOLA ABBAGNANO - GIOVANNI FORNERO ;PARAVIA;9788839539014;3;;No;Sì;No
CZPS02000R;5;F;DISEGNO;GEOMETRIE DEL BELLO VOL.B;FORMISANI FRANCO  ;LOESCHER EDITORE;9788858324516;2;;No;No;No
CZPS02000R;5;F;SCIENZE MOTORIE E SPORTIVE;ENERGIA PURA - FIT FOR SCHOOL;RAMPA ALBERTO - SALVETTI MARIA CRISTINA ;JUVENILIA;9788874856268;U;;No;No;No
CZPS02000R;5;F;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO (LA) - VOLUME UNICO LEZIONI E PERCORSI + EBOOK;CERA T - FAMA' A ;MARIETTI SCUOLA;9788839303394;U;;No;No;No
CZPS02000R;5;G;LINGUA E LETTERATURA ITALIANA;MAGNIFICO VIAGGIO 5;CARNERO ROBERTO - IANNACCONE GIUSEPPE ;TRECCANI GIUNTI TVP;9788809912229;5;;No;Sì;No
CZPS02000R;5;G;LINGUA E LETTERATURA ITALIANA;MAGNIFICO VIAGGIO 6;CARNERO ROBERTO - IANNACCONE GIUSEPPE ;TRECCANI GIUNTI TVP;9788809912236;6;;No;Sì;No
CZPS02000R;5;G;LINGUA E LETTERATURA ITALIANA;MAGNIFICO VIAGGIO LEOPARDI;CARNERO ROBERTO - IANNACCONE GIUSEPPE ;TRECCANI GIUNTI TVP;9788809912243;U;;No;Sì;No
CZPS02000R;5;G;LINGUA E LETTERATURA ITALIANA;DIVINA COMMEDIA (LA);ALIGHIERI DANTE  ;CLIO;9788884961419;U;;No;No;No
CZPS02000R;5;G;LINGUA LATINA;TUA VIVIT IMAGO 3;URSINI FRANCESCO  ;TRECCANI GIUNTI TVP;9788809873872;3;;No;Sì;No
CZPS02000R;5;G;LINGUA INGLESE;NEW IDENTITY B2;AA VV  ;OXFORD UNIVERSITY PRESS;9780194130646;U;;No;No;No
CZPS02000R;5;G;LINGUA INGLESE;COMPACT PERFORMER SHAPING IDEAS - VOL. U (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON MARGARET;ZANICHELLI EDITORE;9788808917034;U;;No;No;No
CZPS02000R;5;G;STORIA;DIALOGHI FRA STORIA E FUTURO;BRANCATI - PAGLIARANI ;LA NUOVA ITALIA EDITRICE;9788830219397;3;;No;Sì;No
CZPS02000R;5;G;MATEMATICA;MANUALE BLU 2.0 DI MATEMATICA 3ED. - VOL. 5 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA;ZANICHELLI EDITORE;9788808598301;3;;No;Sì;No
CZPS02000R;5;G;FISICA;NUOVO AMALDI PER I LICEI SCIENTIFICI.BLU (IL) 3ED. - EBOOK MULTIMEDIALE 3;AMALDI UGO  ;ZANICHELLI EDITORE;9788808791825;3;;No;Sì;No
CZPS02000R;5;G;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);CARBONIO, GLI ENZIMI, IL DNA 2ED. (IL). ORGANICA 2.0 S - EBOOK MULTIMEDIALE;SADAVA DAVID - HILLIS DAVID M - HELLER GRAIG E ALTRI;ZANICHELLI EDITORE;9788808548887;U;;No;Sì;No
CZPS02000R;5;G;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);SISTEMA TERRA LINEA BLU;CRIPPA MASSIMO - FIORANI MARCO ;A. MONDADORI SCUOLA;9788824765206;U;;No;No;No
CZPS02000R;5;G;STORIA DELL'ARTE;ITINERARIO NELL'ARTE VERSIONE ARANCIONE 5ED - EBOOK MULTIMEDIALE 5 (BOOKTAB);CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ;ZANICHELLI EDITORE;9788808755636;5;;No;Sì;No
CZPS02000R;5;G;FILOSOFIA;LA FILOSOFIA E L'ESISTENZA 3 (MODALITà DIGITALE C);NICOLA ABBAGNANO - GIOVANNI FORNERO ;PARAVIA;9788839539014;3;;No;Sì;No
CZPS02000R;5;G;DISEGNO;GEOMETRIE DEL BELLO VOL.B;FORMISANI FRANCO  ;LOESCHER EDITORE;9788858324516;2;;No;No;No
CZPS02000R;5;G;SCIENZE MOTORIE E SPORTIVE;ENERGIA PURA - FIT FOR SCHOOL;RAMPA ALBERTO - SALVETTI MARIA CRISTINA ;JUVENILIA;9788874856268;U;;No;No;No
CZPS02000R;5;G;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO (LA) - VOLUME UNICO LEZIONI E PERCORSI + EBOOK;CERA T - FAMA' A ;MARIETTI SCUOLA;9788839303394;U;;No;No;No
CZPS02201D;1;A;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808599650;1;;No;Sì;No
CZPS02201D;1;A;SCIENZE MOTORIE E SPORTIVE;EDUCARE AL MOVIMENTO NUOVA EDIZIONE+EBOOK;CHIESA E CORETTI S  LOVECCHIO N  FIORINI G  ;MARIETTI SCUOLA;9788839304087;U;;No;No;Sì
CZPS02201D;1;A;CHIMICA;CHIMICA: CONCETTI E MODELLI 3ED. (LDM);VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808290090;U;;No;Sì;No
CZPS02201D;1;A;STORIA E GEOGRAFIA;MONDI SVELATI - VOLUME 1 + ATLANTE (LDM);FRUGONI CHIARA - MAGNETTO ANNA - IARRERA F - PILOTTI G - FAVILLI A;ZANICHELLI EDITORE;9788808199959;1;;No;No;No
CZPS02201D;1;A;STORIA DELL'ARTE;ITINERARIO NELL'ARTE VERSIONE ARANCIONE 5ED - VOLUME 1 (LDM);CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ;ZANICHELLI EDITORE;9788808820204;1;;No;Sì;No
CZPS02201D;1;A;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;No;Sì
CZPS02201D;1;A;FISICA;NUOVO AMALDI PER I LICEI SCIENTIFICI.BLU (IL) - VOL. PRIMO BIENNIO (LDM);AMALDI UGO  ;ZANICHELLI EDITORE;9788808920577;U;;No;Sì;No
CZPS02201D;1;A;LINGUA INGLESE;GET INSIDE GRAMMAR - ENGLISH ALIVE;AA  VV  ;MACMILLAN;9781380048325;U;;No;Sì;No
CZPS02201D;1;A;LINGUA E LETTERATURA ITALIANA;UN INCONTRO INATTESO A + SCRITTURA;PAOLA BIGLIA - PAOLA MANFREDI - ALESSANDRA TERRILE;PARAVIA;9788839528995;1;;No;Sì;No
CZPS02201D;1;A;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO A CON SCRITTURA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562760;1;;Sì;Sì;No
CZPS02201D;1;A;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);GLOBO TERRESTRE E LA SUA EVOLUZIONE.BLU 3ED. (IL) (LDM);LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ;ZANICHELLI EDITORE;9788808899873;U;;No;No;No
CZPS02201D;1;A;LINGUA INGLESE;PERFORMER B1 PHASES THIRD EDITION - VOLUME ONE (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON M - FIORDILISO E;ZANICHELLI EDITORE;9788808799883;1;;No;Sì;No
CZPS02201D;1;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO - EDIZIONE VERDE (LA);CERA T  FAMA  A - SORICE O ;MARIETTI SCUOLA;9788839303943;U;;No;No;Sì
CZPS02201D;1;A;DISEGNO;#DISEGNO DALL'IDEA AL PROGETTO - VOLUME UNICO + EBOOK;FIUMARA R  ;DE AGOSTINI;9788851119508;U;;No;Sì;No
CZPS02201D;1;A;LINGUA LATINA;HERI ET HODIE TEORIA E LABORATORIO + GRAMMATICA + QUAM CELERRIME;SAVIGLIANO CLAUDIA  ;HOEPLI;9788836018154;U;;Sì;Sì;No
CZPS02201D;1;A;LINGUA E LETTERATURA ITALIANA;SCRIGNO DELLA LINGUA ITALIANA + EBOOK (LO);SAVIGLIANO CLAUDIA  ;GARZANTI SCUOLA;9791254550816;U;;No;Sì;No
CZPS02201D;1;A;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO MITO ED EPICA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562821;2;;Sì;Sì;No
CZPS02201D;1;A;LINGUA E LETTERATURA ITALIANA;UN INCONTRO INATTESO C;PAOLA BIGLIA  ;PARAVIA;9788839529053;2;;No;Sì;No
CZPS02201D;1;AOSA;LINGUA INGLESE;PERFORMER B1 PHASES THIRD EDITION - VOLUME ONE (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON M - FIORDILISO E;ZANICHELLI EDITORE;9788808799883;1;;No;Sì;No
CZPS02201D;1;AOSA;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO - EDIZIONE VERDE (LA);CERA T  FAMA  A - SORICE O ;MARIETTI SCUOLA;9788839303943;U;;No;No;Sì
CZPS02201D;1;AOSA;DISEGNO;#DISEGNO DALL'IDEA AL PROGETTO - VOLUME UNICO + EBOOK;FIUMARA R  ;DE AGOSTINI;9788851119508;U;;No;No;Sì
CZPS02201D;1;AOSA;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);GLOBO TERRESTRE E LA SUA EVOLUZIONE.BLU 3ED. (IL) (LDM);LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ;ZANICHELLI EDITORE;9788808899873;U;;No;Sì;No
CZPS02201D;1;AOSA;SCIENZE MOTORIE E SPORTIVE;EDUCARE AL MOVIMENTO NUOVA EDIZIONE+EBOOK;CHIESA E CORETTI S  LOVECCHIO N  FIORINI G  ;MARIETTI SCUOLA;9788839304087;U;;No;No;Sì
CZPS02201D;1;AOSA;STORIA DELL'ARTE;ITINERARIO NELL'ARTE VERSIONE ARANCIONE 5ED - VOLUME 1 (LDM);CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ;ZANICHELLI EDITORE;9788808820204;1;;No;Sì;No
CZPS02201D;1;AOSA;CHIMICA APPLICATA;LABORATORIO DI CHIMICA (IL) 2ED. - VOLUME UNICO (LDM);AAVV  ;ZANICHELLI EDITORE;9788808599223;U;;Sì;No;Sì
CZPS02201D;1;AOSA;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;No;Sì
CZPS02201D;1;AOSA;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO MITO ED EPICA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562821;2;;Sì;Sì;No
CZPS02201D;1;AOSA;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808599650;1;;No;Sì;No
CZPS02201D;1;AOSA;STORIA E GEOGRAFIA;MONDI SVELATI - VOLUME 1 + ATLANTE (LDM);FRUGONI CHIARA - MAGNETTO ANNA - IARRERA F - PILOTTI G - FAVILLI A;ZANICHELLI EDITORE;9788808199959;1;;No;No;Sì
CZPS02201D;1;AOSA;LINGUA INGLESE;GET INSIDE GRAMMAR - ENGLISH ALIVE;AA  VV  ;MACMILLAN;9781380048325;U;;No;No;Sì
CZPS02201D;1;AOSA;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO A CON SCRITTURA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562760;1;;Sì;Sì;No
CZPS02201D;1;AOSA;LINGUA E LETTERATURA ITALIANA;SCRIGNO DELLA LINGUA ITALIANA + EBOOK (LO);SAVIGLIANO CLAUDIA  ;GARZANTI SCUOLA;9791254550816;U;;No;No;Sì
CZPS02201D;1;AOSA;FISICA;FISICA CON ARDUINO - VOL. U (LDM);ORGANTINI GIOVANNI  ;ZANICHELLI EDITORE;9788808920188;U;;No;No;Sì
CZPS02201D;1;AOSA;FISICA;WALKER SECONDA EDIZIONE - CORSO DI FISICA - BIENNIO LS (IL);WALKER JAMES S  ;LINX;9788893794442;U;;Sì;Sì;No
CZPS02201D;1;AOSA;TECNOLOGIE INFORMATICHE;PROGETTARE E PROGRAMMARE 2ED. - VOLUME 1 (LDM);TIBONE FEDERICO  ;ZANICHELLI EDITORE;9788808999832;1;;No;Sì;No
CZPS02201D;1;AOSA;CHIMICA;CHIMICA: CONCETTI E MODELLI 3ED. (LDM);VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808457479;U;;No;Sì;No
CZPS02201D;1;AOSA;FISICA;FISICA DI CUTNELL E JOHNSON (LA) 2ED. - VOLUME UNICO (LDM);CUTNELL JOHN D - JOHNSON KENNETH W - YOUNG D - STADLER S;ZANICHELLI EDITORE;9788808799869;U;;Sì;No;Sì
CZPS02201D;1;B;LINGUA INGLESE;PERFORMER B1 PHASES THIRD EDITION - VOLUME ONE (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON M - FIORDILISO E;ZANICHELLI EDITORE;9788808799883;1;;No;Sì;No
CZPS02201D;1;B;LINGUA LATINA;FAMILIA ROMANA - PARS I  EDIZIONE MISTA;ORBERG HANS H  ;ACCADEMIA VIVARIUM NOVUM EDIZ.;9788895611464;U;;No;Sì;No
CZPS02201D;1;B;LINGUA LATINA;LATINE DISCO - EDIZIONE COMPATTA;ORBERG HANS - BORRI TOMMASO - MIRAGLIA LUIGI;ACCADEMIA VIVARIUM NOVUM EDIZ.;9788895611471;U;;No;Sì;No
CZPS02201D;1;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO - EDIZIONE VERDE (LA);CERA T  FAMA  A - SORICE O ;MARIETTI SCUOLA;9788839303943;U;;No;No;Sì
CZPS02201D;1;B;DISEGNO;#DISEGNO DALL'IDEA AL PROGETTO - VOLUME UNICO + EBOOK;FIUMARA R  ;DE AGOSTINI;9788851119508;U;;No;No;Sì
CZPS02201D;1;B;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);GLOBO TERRESTRE E LA SUA EVOLUZIONE.BLU 3ED. (IL) (LDM);LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ;ZANICHELLI EDITORE;9788808899873;U;;No;Sì;No
CZPS02201D;1;B;CHIMICA;CHIMICA: CONCETTI E MODELLI 3ED. (LDM);VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808290090;U;;No;Sì;No
CZPS02201D;1;B;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808599650;1;;No;Sì;No
CZPS02201D;1;B;SCIENZE MOTORIE E SPORTIVE;EDUCARE AL MOVIMENTO NUOVA EDIZIONE+EBOOK;CHIESA E CORETTI S  LOVECCHIO N  FIORINI G  ;MARIETTI SCUOLA;9788839304087;U;;No;No;Sì
CZPS02201D;1;B;STORIA E GEOGRAFIA;MONDI SVELATI - VOLUME 1 + ATLANTE (LDM);FRUGONI CHIARA - MAGNETTO ANNA - IARRERA F - PILOTTI G - FAVILLI A;ZANICHELLI EDITORE;9788808199959;1;;No;Sì;No
CZPS02201D;1;B;FISICA;NUOVO AMALDI PER I LICEI SCIENTIFICI.BLU (IL) - VOL. PRIMO BIENNIO (LDM);AMALDI UGO  ;ZANICHELLI EDITORE;9788808920577;U;;No;Sì;No
CZPS02201D;1;B;LINGUA INGLESE;GET INSIDE GRAMMAR - ENGLISH ALIVE;AA  VV  ;MACMILLAN;9781380048325;U;;No;Sì;No
CZPS02201D;1;B;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;No;Sì
CZPS02201D;1;B;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO A CON SCRITTURA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562760;1;;Sì;Sì;No
CZPS02201D;1;B;LINGUA E LETTERATURA ITALIANA;SCRIGNO DELLA LINGUA ITALIANA + EBOOK (LO);SAVIGLIANO CLAUDIA  ;GARZANTI SCUOLA;9791254550816;U;;No;Sì;No
CZPS02201D;1;B;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO MITO ED EPICA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562821;2;;Sì;Sì;No
CZPS02201D;1;B;STORIA DELL'ARTE;DELL'ARTE - EDIZIONE QUINQUENNALE;FRANCALANCI E  ;DE AGOSTINI;9788851159078;1;;No;Sì;No
CZPS02201D;1;B;LINGUA LATINA;NOVA EXERCITIA LATINA;CARFAGNI ROBERTO  ;ACCADEMIA VIVARIUM NOVUM EDIZ.;9788895611693;U;;No;No;Sì
CZPS02201D;1;BOSA;TECNOLOGIE INFORMATICHE;PROGETTARE E PROGRAMMARE 2ED. - VOLUME 1 (LDM);TIBONE FEDERICO  ;ZANICHELLI EDITORE;9788808999832;1;;No;No;No
CZPS02201D;1;BOSA;CHIMICA;CHIMICA: CONCETTI E MODELLI 3ED. (LDM);VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808290090;U;;No;Sì;No
CZPS02201D;1;BOSA;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO - EDIZIONE VERDE (LA);CERA T  FAMA  A - SORICE O ;MARIETTI SCUOLA;9788839303943;U;;No;No;Sì
CZPS02201D;1;BOSA;LINGUA INGLESE;PERFORMER B1 PHASES THIRD EDITION - VOLUME ONE (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON M - FIORDILISO E;ZANICHELLI EDITORE;9788808799883;1;;No;Sì;No
CZPS02201D;1;BOSA;DISEGNO;#DISEGNO DALL'IDEA AL PROGETTO - VOLUME UNICO + EBOOK;FIUMARA R  ;DE AGOSTINI;9788851119508;U;;No;No;Sì
CZPS02201D;1;BOSA;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);GLOBO TERRESTRE E LA SUA EVOLUZIONE.BLU 3ED. (IL) (LDM);LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ;ZANICHELLI EDITORE;9788808899873;U;;No;Sì;No
CZPS02201D;1;BOSA;SCIENZE MOTORIE E SPORTIVE;EDUCARE AL MOVIMENTO NUOVA EDIZIONE+EBOOK;CHIESA E CORETTI S  LOVECCHIO N  FIORINI G  ;MARIETTI SCUOLA;9788839304087;U;;No;No;Sì
CZPS02201D;1;BOSA;STORIA DELL'ARTE;ITINERARIO NELL'ARTE VERSIONE ARANCIONE 5ED - VOLUME 1 (LDM);CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ;ZANICHELLI EDITORE;9788808820204;1;;No;Sì;No
CZPS02201D;1;BOSA;CHIMICA APPLICATA;LABORATORIO DI CHIMICA (IL) 2ED. - VOLUME UNICO (LDM);AAVV  ;ZANICHELLI EDITORE;9788808599223;U;;Sì;No;Sì
CZPS02201D;1;BOSA;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;No;Sì
CZPS02201D;1;BOSA;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO MITO ED EPICA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562821;2;;Sì;Sì;No
CZPS02201D;1;BOSA;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808599650;1;;No;Sì;No
CZPS02201D;1;BOSA;STORIA E GEOGRAFIA;MONDI SVELATI - VOLUME 1 + ATLANTE (LDM);FRUGONI CHIARA - MAGNETTO ANNA - IARRERA F - PILOTTI G - FAVILLI A;ZANICHELLI EDITORE;9788808199959;1;;No;Sì;No
CZPS02201D;1;BOSA;LINGUA INGLESE;GET INSIDE GRAMMAR - ENGLISH ALIVE;AA  VV  ;MACMILLAN;9781380048325;U;;No;No;Sì
CZPS02201D;1;BOSA;LINGUA E LETTERATURA ITALIANA;FORSE UN MATTINO A CON SCRITTURA;POZZOLI ORIETTA - MANFREDI PAOLA - DI SACCO PAOLO;PARAVIA;9788839562760;1;;Sì;Sì;No
CZPS02201D;1;BOSA;LINGUA E LETTERATURA ITALIANA;SCRIGNO DELLA LINGUA ITALIANA + EBOOK (LO);SAVIGLIANO CLAUDIA  ;GARZANTI SCUOLA;9791254550816;U;;No;No;Sì
CZPS02201D;1;BOSA;FISICA;FISICA CON ARDUINO - VOL. U (LDM);ORGANTINI GIOVANNI  ;ZANICHELLI EDITORE;9788808920188;U;;No;No;Sì
CZPS02201D;1;BOSA;FISICA;WALKER SECONDA EDIZIONE - CORSO DI FISICA - BIENNIO LS (IL);WALKER JAMES S  ;LINX;9788893794442;U;;Sì;Sì;No
CZPS02201D;1;C;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);GLOBO TERRESTRE E LA SUA EVOLUZIONE.BLU 3ED. (IL) (LDM);LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ;ZANICHELLI EDITORE;9788808899873;U;;No;Sì;No
CZPS02201D;1;C;LINGUA INGLESE;PERFORMER B1 PHASES THIRD EDITION - VOLUME ONE (LDM);SPIAZZI MARINA - TAVELLA MARINA - LAYTON M - FIORDILISO E;ZANICHELLI EDITORE;9788808799883;1;;No;Sì;No
CZPS02201D;1;C;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STRADA CON L'ALTRO - EDIZIONE VERDE (LA);CERA T  FAMA  A - SORICE O ;MARIETTI SCUOLA;9788839303943;U;;No;No;Sì
CZPS02201D;1;C;DISEGNO;#DISEGNO DALL'IDEA AL PROGETTO - VOLUME UNICO + EBOOK;FIUMARA R  ;DE AGOSTINI;9788851119508;U;;No;No;Sì
CZPS02201D;1;C;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 CON TUTOR (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808599650;1;;No;Sì;No
CZPS02201D;1;C;SCIENZE MOTORIE E SPORTIVE;EDUCARE AL MOVIMENTO NUOVA EDIZIONE+EBOOK;CHIESA E CORETTI S  LOVECCHIO N  FIORINI G  ;MARIETTI SCUOLA;9788839304087;U;;No;No;Sì
CZPS02201D;1;C;CHIMICA;CHIMICA: CONCETTI E MODELLI 3ED. (LDM);VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808290090;U;;No;Sì;No
